ccode,country,group,name,numcode,year,intercon,rebellion,rebellion_binary,groupcon,aggdifxx,polity2,gdppc,country_pop
946,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,-0.34150106677529524,-0.3608566592724903
581,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,-0.36016972715646345
581,NA,NA,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,-0.36008430591265145
581,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,-0.3601500580872259
581,NA,NA,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,-0.3601296495792952
581,NA,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,-0.36010791008171683
581,NA,NA,NA,NA,1969,NA,NA,NA,NA,NA,NA,NA,-0.35996920424268686
581,NA,NA,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,-0.36005823909124274
581,NA,NA,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,-0.3600298253557211
581,NA,NA,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,-0.35999974627566445
581,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,-0.3601891325997322
581,NA,NA,NA,NA,1974,NA,NA,NA,NA,NA,NA,NA,-0.3598098777089707
581,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,-0.35993879723764455
581,NA,NA,NA,NA,1971,NA,NA,NA,NA,NA,NA,NA,-0.3599092839889357
581,NA,NA,NA,NA,1972,NA,NA,NA,NA,NA,NA,NA,-0.3598797643103251
581,NA,NA,NA,NA,1973,NA,NA,NA,NA,NA,NA,NA,-0.359847788409273
60,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,-0.41817121548162683,-0.36108884302213673
60,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,-0.4178708753136684,-0.3610888623118418
60,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,-0.41757744958242315,-0.3610903347593264
60,NA,NA,NA,NA,1963,NA,NA,NA,NA,NA,NA,-0.41654196967013934,-0.361093151056262
60,NA,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA,-0.4146160908710953,-0.3610969704178596
60,NA,NA,NA,NA,1965,NA,NA,NA,NA,NA,NA,-0.4136313108803847,-0.3611015806573638
60,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,-0.4022437491554159,-0.3611294285615377
60,NA,NA,NA,NA,1971,NA,NA,NA,NA,NA,NA,-0.392035918291561,-0.36113195551289773
60,NA,NA,NA,NA,1972,NA,NA,NA,NA,NA,NA,-0.3820028296642245,-0.3611330485961832
60,NA,NA,NA,NA,1973,NA,NA,NA,NA,NA,NA,-0.37829088167701586,-0.36113310646529834
60,NA,NA,NA,NA,1974,NA,NA,NA,NA,NA,NA,-0.3566937609328865,-0.36113299715696984
60,NA,NA,NA,NA,1975,NA,NA,NA,NA,NA,NA,-0.3511053461847657,-0.36113335723146384
60,NA,NA,NA,NA,1976,NA,NA,NA,NA,NA,NA,-0.36051448455674645,-0.3611341866887805
60,NA,NA,NA,NA,1977,NA,NA,NA,NA,NA,NA,-0.3171820547580774,-0.3611354790990181
60,NA,NA,NA,NA,1978,NA,NA,NA,NA,NA,NA,-0.3016774112546917,-0.3611369836960111
60,NA,NA,NA,NA,1966,NA,NA,NA,NA,NA,NA,-0.41062066483011667,-0.36110708465320146
60,NA,NA,NA,NA,1967,NA,NA,NA,NA,NA,NA,-0.4035287195261921,-0.36111336666714233
60,NA,NA,NA,NA,1968,NA,NA,NA,NA,NA,NA,-0.4085947713171268,-0.3611196936903949
60,NA,NA,NA,NA,1969,NA,NA,NA,NA,NA,NA,-0.40421816231928664,-0.36112524269554436
60,NA,NA,NA,NA,1983,NA,NA,NA,NA,NA,NA,-0.18196868299297966,-0.36114486675547014
60,NA,NA,NA,NA,1984,NA,NA,NA,NA,NA,NA,-0.1437710738318961,-0.36114668641764547
60,NA,NA,NA,NA,1985,NA,NA,NA,NA,NA,NA,-0.10252900803732098,-0.36114882757490474
60,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,-0.03716148427992663,-0.3611513159468547
60,NA,NA,NA,NA,1987,NA,NA,NA,NA,NA,NA,0.02169903974281145,-0.3611541322437903
60,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,0.10672462562900742,-0.3611567042044621
60,NA,NA,NA,NA,1989,NA,NA,NA,NA,NA,NA,0.17502744004376483,-0.3611585495862441
60,NA,NA,NA,NA,1990,NA,NA,NA,NA,NA,NA,0.25699293093881653,-0.36115916042690366
60,NA,NA,NA,NA,1991,NA,NA,NA,NA,NA,NA,0.2655334216288012,-0.3611583888387021
60,NA,NA,NA,NA,1979,NA,NA,NA,NA,NA,NA,-0.27246311221326985,-0.361138610461136
60,NA,NA,NA,NA,1980,NA,NA,NA,NA,NA,NA,-0.2422788584065263,-0.3611402179365559
60,NA,NA,NA,NA,1981,NA,NA,NA,NA,NA,NA,-0.20319660078282537,-0.36114179326246737
60,NA,NA,NA,NA,1982,NA,NA,NA,NA,NA,NA,-0.1861277876833702,-0.361143284999657
60,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,0.8384709352178991,-0.3611346303519964
60,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,0.9464213162037804,-0.3611312546536147
60,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,0.992388762322702,-0.3611276153292641
60,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,0.9426224671199516,-0.3611238795563883
60,NA,NA,NA,NA,1999,NA,NA,NA,NA,NA,NA,0.7712070842310367,-0.361137588106769
60,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,0.5260426584363237,-0.3611474901553554
60,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,0.3294449582133553,-0.36115634412996805
60,NA,NA,NA,NA,1993,NA,NA,NA,NA,NA,NA,0.38998304914803233,-0.36115352783303245
60,NA,NA,NA,NA,1994,NA,NA,NA,NA,NA,NA,0.47908551879770084,-0.3611504286204229
60,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,0.5799274834049173,-0.3611449117647819
60,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,0.6951929539944406,-0.36114247483204537
60,NA,NA,NA,NA,1998,NA,NA,NA,NA,NA,NA,0.7115822300230117,-0.361140115058129
690,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,-0.3596881918196863
690,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,-0.3594853477114034
690,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,-0.3592489073668451
705,NA,NA,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,-0.289738384531781
705,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,-0.29753975851990166
705,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,-0.2948723073782628
705,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,-0.2922520324252464
705,NA,NA,NA,NA,1971,NA,NA,NA,NA,NA,NA,NA,-0.2762204550162948
705,NA,NA,NA,NA,1972,NA,NA,NA,NA,NA,NA,NA,-0.27484592207446645
705,NA,NA,NA,NA,1973,NA,NA,NA,NA,NA,NA,NA,-0.2735019311656158
705,NA,NA,NA,NA,1974,NA,NA,NA,NA,NA,NA,NA,-0.2722354462916096
705,NA,NA,NA,NA,1975,NA,NA,NA,NA,NA,NA,NA,-0.27107645008397957
705,NA,NA,NA,NA,1976,NA,NA,NA,NA,NA,NA,NA,-0.27003532683393794
705,NA,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,-0.28739797747926615
705,NA,NA,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,-0.2852756405422113
705,NA,NA,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,-0.28340686034798546
705,NA,NA,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,-0.28177912430792046
705,NA,NA,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,-0.2803277926204323
705,NA,NA,NA,NA,1969,NA,NA,NA,NA,NA,NA,NA,-0.27895706618039823
705,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,-0.2775969297884303
705,NA,NA,NA,NA,1984,NA,NA,NA,NA,NA,NA,NA,-0.2618611600062437
705,NA,NA,NA,NA,1985,NA,NA,NA,NA,NA,NA,NA,-0.26068978623788064
705,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,-0.25948784471693326
705,NA,NA,NA,NA,1987,NA,NA,NA,NA,NA,NA,NA,-0.25828721489592843
705,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,-0.25721502236097155
705,NA,NA,NA,NA,1989,NA,NA,NA,NA,NA,NA,NA,-0.256935334497717
705,NA,NA,NA,NA,1990,NA,NA,NA,NA,NA,NA,-0.2340350537095181,-0.256301989182287
705,NA,NA,NA,NA,1977,NA,NA,NA,NA,NA,NA,NA,-0.2690870513641482
705,NA,NA,NA,NA,1978,NA,NA,NA,NA,NA,NA,NA,-0.26818475612126846
705,NA,NA,NA,NA,1979,NA,NA,NA,NA,NA,NA,NA,-0.26726411636889713
705,NA,NA,NA,NA,1980,NA,NA,NA,NA,NA,NA,NA,-0.266280077785966
705,NA,NA,NA,NA,1981,NA,NA,NA,NA,NA,NA,NA,-0.2652337141660556
705,NA,NA,NA,NA,1982,NA,NA,NA,NA,NA,NA,NA,-0.2641459098298209
705,NA,NA,NA,NA,1983,NA,NA,NA,NA,NA,NA,NA,-0.263019249597737
56,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,-0.36084127894767293
56,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,-0.36083472687786156
56,NA,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,-0.36080952166327795
56,NA,NA,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,-0.36079988967056204
56,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,-0.36082717174338813
56,NA,NA,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,-0.3608186842731712
56,NA,NA,NA,NA,1972,NA,NA,NA,NA,NA,NA,NA,-0.36073445899107154
56,NA,NA,NA,NA,1973,NA,NA,NA,NA,NA,NA,NA,-0.3607279647903753
56,NA,NA,NA,NA,1974,NA,NA,NA,NA,NA,NA,NA,-0.3607210783656765
56,NA,NA,NA,NA,1975,NA,NA,NA,NA,NA,NA,NA,-0.3607131310072007
56,NA,NA,NA,NA,1976,NA,NA,NA,NA,NA,NA,NA,-0.36070387194878223
56,NA,NA,NA,NA,1977,NA,NA,NA,NA,NA,NA,NA,-0.3606934683678648
56,NA,NA,NA,NA,1978,NA,NA,NA,NA,NA,NA,NA,-0.36068244108648445
56,NA,NA,NA,NA,1979,NA,NA,NA,NA,NA,NA,NA,-0.36067127877716887
56,NA,NA,NA,NA,1980,NA,NA,NA,NA,NA,NA,-0.2604216435144402,-0.36066043796293723
56,NA,NA,NA,NA,1981,NA,NA,NA,NA,NA,NA,-0.23657061555101466,-0.36065009868103665
56,NA,NA,NA,NA,1982,NA,NA,NA,NA,NA,NA,-0.25134468453057224,-0.36064008089421995
56,NA,NA,NA,NA,1983,NA,NA,NA,NA,NA,NA,-0.23925270916906885,-0.3606299473691731
56,NA,NA,NA,NA,1984,NA,NA,NA,NA,NA,NA,-0.18480888271444984,-0.36061883649907095
56,NA,NA,NA,NA,1985,NA,NA,NA,NA,NA,NA,-0.1547085150896431,-0.36060628533099254
56,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,-0.10312693162228082,-0.3605921073977893
56,NA,NA,NA,NA,1987,NA,NA,NA,NA,NA,NA,-0.07391644087046222,-0.3605766306244467
56,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,-0.02789007334072111,-0.36056048514132955
56,NA,NA,NA,NA,1989,NA,NA,NA,NA,NA,NA,0.019602108076556393,-0.3605449183493635
56,NA,NA,NA,NA,1990,NA,NA,NA,NA,NA,NA,0.10022773151834169,-0.36053056680881485
56,NA,NA,NA,NA,1991,NA,NA,NA,NA,NA,NA,0.1243462677514587,-0.3605178677529979
56,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,0.1729744271731287,-0.3605065189765336
56,NA,NA,NA,NA,1993,NA,NA,NA,NA,NA,NA,0.17562266737194437,-0.3604959160686641
56,NA,NA,NA,NA,1994,NA,NA,NA,NA,NA,NA,0.19448568459039536,-0.36048515241325263
56,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,0.2305740450483891,-0.3604736621789514
56,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,0.24441049493625563,-0.36046103385205286
56,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,0.24963281709298984,-0.36044766608646117
56,NA,NA,NA,NA,1998,NA,NA,NA,NA,NA,NA,0.30117965342710884,-0.3604341118537208
56,NA,NA,NA,NA,1999,NA,NA,NA,NA,NA,NA,0.3291714462506591,-0.3604214192278055
56,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,0.3295287462125351,-0.36041026977829327
56,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,0.28926439411113897,-0.360400946420858
56,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,0.28972663391139664,-0.36039314695012076
56,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,0.3557981006392809,-0.3603858297220095
56,NA,NA,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,-0.3607683767224309
56,NA,NA,NA,NA,1969,NA,NA,NA,NA,NA,NA,NA,-0.36075833321600753
56,NA,NA,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,-0.3607897239960068
56,NA,NA,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,-0.36077911465823564
56,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,-0.360749215615426
56,NA,NA,NA,NA,1971,NA,NA,NA,NA,NA,NA,NA,-0.36074129397655685
223,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,9.94421332268899,-0.36120018319961883
223,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,11.318408664340366,-0.36119827994872167
223,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,0.10509016617478563,-0.36128128354950223
223,NA,NA,NA,NA,1971,NA,NA,NA,NA,NA,NA,0.18244528209834826,-0.36127831293492635
223,NA,NA,NA,NA,1972,NA,NA,NA,NA,NA,NA,0.28894181241542866,-0.3612755930865159
223,NA,NA,NA,NA,1973,NA,NA,NA,NA,NA,NA,0.5133827882130872,-0.361272943967024
223,NA,NA,NA,NA,1974,NA,NA,NA,NA,NA,NA,0.6556475096239587,-0.36127024340831854
223,NA,NA,NA,NA,1975,NA,NA,NA,NA,NA,NA,0.9270236926727083,-0.3612673178030544
223,NA,NA,NA,NA,1976,NA,NA,NA,NA,NA,NA,1.041538969174946,-0.3612641478615264
223,NA,NA,NA,NA,1977,NA,NA,NA,NA,NA,NA,1.176088300491088,-0.3612608236023581
223,NA,NA,NA,NA,1978,NA,NA,NA,NA,NA,NA,1.8414684827767662,-0.361257435044173
223,NA,NA,NA,NA,1979,NA,NA,NA,NA,NA,NA,2.138795351863916,-0.36125432297176013
223,NA,NA,NA,NA,1980,NA,NA,NA,NA,NA,NA,2.256312660950263,-0.36125162241305475
223,NA,NA,NA,NA,1981,NA,NA,NA,NA,NA,NA,2.1042604156613387,-0.3612493140783518
223,NA,NA,NA,NA,1982,NA,NA,NA,NA,NA,NA,2.127065460282539,-0.3612473979676513
223,NA,NA,NA,NA,1983,NA,NA,NA,NA,NA,NA,2.1122322833297376,-0.36124577120252643
223,NA,NA,NA,NA,1984,NA,NA,NA,NA,NA,NA,1.9850740874106,-0.3612441830168116
223,NA,NA,NA,NA,1985,NA,NA,NA,NA,NA,NA,2.0895954909875902,-0.36124256268158833
223,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,3.254102492666619,-0.3612408201782332
223,NA,NA,NA,NA,1987,NA,NA,NA,NA,NA,NA,4.5038303894635145,-0.3612390326655663
223,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,4.959531441204154,-0.3612371551342759
223,NA,NA,NA,NA,1989,NA,NA,NA,NA,NA,NA,4.706446541390047,-0.36123509756573846
223,NA,NA,NA,NA,1990,NA,NA,NA,NA,NA,NA,6.017044574307147,-0.3612329113991674
223,NA,NA,NA,NA,1991,NA,NA,NA,NA,NA,NA,6.216551873802411,-0.36123053233554603
223,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,6.779356034117357,-0.3612279989542843
223,NA,NA,NA,NA,1993,NA,NA,NA,NA,NA,NA,6.860688464787594,-0.36122528553577554
223,NA,NA,NA,NA,1994,NA,NA,NA,NA,NA,NA,7.9361648733933,-0.3612223856501181
223,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,9.85018489619979,-0.3612194664747556
223,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,10.01215710505871,-0.3612164572807696
223,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,9.00763967675873,-0.3612133580681601
223,NA,NA,NA,NA,1998,NA,NA,NA,NA,NA,NA,9.60179881865563,-0.36121026528545225
223,NA,NA,NA,NA,1999,NA,NA,NA,NA,NA,NA,10.197953144564044,-0.36120732039048303
223,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,9.354064809868555,-0.36120465198128604
223,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,9.277255175582553,-0.361202285777468
223,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,-0.3613119734702185
223,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,-0.36130940150954666
223,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,-0.3613068552684816
223,NA,NA,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,-0.3613040904107594
223,NA,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,-0.3613012033849053
223,NA,NA,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,-0.36129811060219746
223,NA,NA,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,-0.3612948763616527
223,NA,NA,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,-0.3612914106446474
223,NA,NA,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,-0.3612879127781338
223,NA,NA,NA,NA,1969,NA,NA,NA,NA,NA,NA,NA,-0.361284498500342
570,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,-0.4435009736579287,-0.35582956281251155
570,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,-0.4443267560235675,-0.3559340229951966
570,NA,NA,NA,NA,1963,NA,NA,NA,NA,NA,NA,-0.44285576423093753,-0.3557207624461929
570,NA,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA,-0.44228189174064597,-0.3556069146070558
570,NA,NA,NA,NA,1965,NA,NA,NA,NA,NA,NA,-0.44201573176669906,-0.355487684940213
570,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,-0.4443996791442852,-0.35603445805943024
368,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,-0.3430069628646456
368,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,-0.3435522185270665
368,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,-0.3432628729514894
368,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,-0.3412301302644365
368,NA,NA,NA,NA,1971,NA,NA,NA,NA,NA,NA,NA,-0.34097710077354515
368,NA,NA,NA,NA,1972,NA,NA,NA,NA,NA,NA,NA,-0.34075474834356667
368,NA,NA,NA,NA,1973,NA,NA,NA,NA,NA,NA,NA,-0.34055660449341146
368,NA,NA,NA,NA,1974,NA,NA,NA,NA,NA,NA,NA,-0.34036720530954034
368,NA,NA,NA,NA,1975,NA,NA,NA,NA,NA,NA,NA,-0.340188724098721
368,NA,NA,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,-0.3427780583648557
368,NA,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,-0.34254497442897414
368,NA,NA,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,-0.3423118904930925
368,NA,NA,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,-0.34207655609162313
368,NA,NA,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,-0.3418428291655736
368,NA,NA,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,-0.34162131905271514
368,NA,NA,NA,NA,1969,NA,NA,NA,NA,NA,NA,NA,-0.3414382533219983
368,NA,NA,NA,NA,1983,NA,NA,NA,NA,NA,NA,NA,-0.3390085799444671
368,NA,NA,NA,NA,1984,NA,NA,NA,NA,NA,NA,NA,-0.33882202920703997
368,NA,NA,NA,NA,1985,NA,NA,NA,NA,NA,NA,NA,-0.3386269588498876
368,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,-0.33840595669926177
368,NA,NA,NA,NA,1987,NA,NA,NA,NA,NA,NA,NA,-0.3381651375916597
368,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,-0.33791641613489365
368,NA,NA,NA,NA,1976,NA,NA,NA,NA,NA,NA,NA,-0.3400150395945546
368,NA,NA,NA,NA,1977,NA,NA,NA,NA,NA,NA,NA,-0.33984547022746303
368,NA,NA,NA,NA,1978,NA,NA,NA,NA,NA,NA,NA,-0.3396880790941524
368,NA,NA,NA,NA,1979,NA,NA,NA,NA,NA,NA,NA,-0.3395702318561707
368,NA,NA,NA,NA,1980,NA,NA,NA,NA,NA,NA,NA,-0.33947146856637367
368,NA,NA,NA,NA,1981,NA,NA,NA,NA,NA,NA,NA,-0.3393445101577121
368,NA,NA,NA,NA,1982,NA,NA,NA,NA,NA,NA,NA,-0.3391887007802147
368,NA,NA,NA,NA,1990,NA,NA,NA,NA,NA,NA,NA,-0.33764128707192986
368,NA,NA,NA,NA,1989,NA,NA,NA,NA,NA,NA,NA,-0.3377286244264424
367,NA,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,-0.34701103624781043
367,NA,NA,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,-0.346848385454926
367,NA,NA,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,-0.3467371610156742
367,NA,NA,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,-0.3466214034957383
367,NA,NA,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,-0.3464773801280194
367,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,-0.34778033540435155
367,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,-0.3475764946613083
367,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,-0.3473906383532626
367,NA,NA,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,-0.3472020300472981
367,NA,NA,NA,NA,1977,NA,NA,NA,NA,NA,NA,NA,-0.3454392467822587
367,NA,NA,NA,NA,1978,NA,NA,NA,NA,NA,NA,NA,-0.34535663540548056
367,NA,NA,NA,NA,1979,NA,NA,NA,NA,NA,NA,NA,-0.3453049904351909
367,NA,NA,NA,NA,1980,NA,NA,NA,NA,NA,NA,NA,-0.3452680313603372
367,NA,NA,NA,NA,1981,NA,NA,NA,NA,NA,NA,NA,-0.34521839251937153
367,NA,NA,NA,NA,1969,NA,NA,NA,NA,NA,NA,NA,-0.3463516498305786
367,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,-0.3462488292728218
367,NA,NA,NA,NA,1971,NA,NA,NA,NA,NA,NA,NA,-0.3461380742163926
367,NA,NA,NA,NA,1972,NA,NA,NA,NA,NA,NA,NA,-0.3460140735625036
367,NA,NA,NA,NA,1973,NA,NA,NA,NA,NA,NA,NA,-0.34588454319317025
367,NA,NA,NA,NA,1974,NA,NA,NA,NA,NA,NA,NA,-0.3457471554839845
367,NA,NA,NA,NA,1975,NA,NA,NA,NA,NA,NA,NA,-0.34562534742656825
367,NA,NA,NA,NA,1976,NA,NA,NA,NA,NA,NA,NA,-0.34552980551751267
367,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,-0.34435670210559777
367,NA,NA,NA,NA,1989,NA,NA,NA,NA,NA,NA,NA,-0.3442697634049894
367,NA,NA,NA,NA,1990,NA,NA,NA,NA,NA,NA,NA,-0.34429422275097815
367,NA,NA,NA,NA,1985,NA,NA,NA,NA,NA,NA,NA,-0.34483612200472236
367,NA,NA,NA,NA,1982,NA,NA,NA,NA,NA,NA,NA,-0.34514342629569034
367,NA,NA,NA,NA,1983,NA,NA,NA,NA,NA,NA,NA,-0.3450474214337138
367,NA,NA,NA,NA,1984,NA,NA,NA,NA,NA,NA,NA,-0.3449443115303815
367,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,-0.34470097190132115
367,NA,NA,NA,NA,1987,NA,NA,NA,NA,NA,NA,NA,-0.3445293513955938
221,NA,NA,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,-0.3612682565686996
221,NA,NA,NA,NA,1969,NA,NA,NA,NA,NA,NA,NA,-0.36126790935400893
221,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,1.1847029661629789,-0.36126702202757716
221,NA,NA,NA,NA,1971,NA,NA,NA,NA,NA,NA,1.3592895603998627,-0.3612654981408791
221,NA,NA,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,-0.36126817940987943
221,NA,NA,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,-0.36127365768611036
221,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,-0.3612713686411125
221,NA,NA,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,-0.36126988333382454
221,NA,NA,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,-0.3612690538765079
221,NA,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,-0.36126861664319365
221,NA,NA,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,-0.3612683208677164
221,NA,NA,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,-0.36126817297997776
221,NA,NA,NA,NA,1979,NA,NA,NA,NA,NA,NA,5.553997824723175,-0.3612483110136898
221,NA,NA,NA,NA,1980,NA,NA,NA,NA,NA,NA,6.299059340302062,-0.3612460541182003
221,NA,NA,NA,NA,1981,NA,NA,NA,NA,NA,NA,5.361422730637102,-0.36124337284919994
221,NA,NA,NA,NA,1982,NA,NA,NA,NA,NA,NA,4.9699826481174885,-0.361240382944919
221,NA,NA,NA,NA,1983,NA,NA,NA,NA,NA,NA,4.6430908692341335,-0.3612373608911296
221,NA,NA,NA,NA,1984,NA,NA,NA,NA,NA,NA,4.31555942452479,-0.361234705341736
221,NA,NA,NA,NA,1985,NA,NA,NA,NA,NA,NA,4.469193275526325,-0.3612326349133952
221,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,6.383706761489171,-0.3612312910639442
221,NA,NA,NA,NA,1987,NA,NA,NA,NA,NA,NA,7.808301867250736,-0.3612304744664309
221,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,8.51509351752303,-0.3612300822424285
221,NA,NA,NA,NA,1989,NA,NA,NA,NA,NA,NA,8.534043943335686,-0.3612295935699008
221,NA,NA,NA,NA,1990,NA,NA,NA,NA,NA,NA,10.589880002837154,-0.3612287383929774
221,NA,NA,NA,NA,1991,NA,NA,NA,NA,NA,NA,10.517686819531754,-0.3612275552910684
