ccode,country,group,name,numcode,year,gc2,groupcon,aggdifxx,intercon,nocomcon,reb,rebel
811,CAMBODIA,VIETNAMESE,VIE,81103,1981,2,0,-99,1,1,-99,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1982,2,0,-99,1,1,-99,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1983,2,0,-99,1,1,-99,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1984,2,0,-99,1,1,-99,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1985,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1986,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1987,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1988,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1989,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1990,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1991,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1992,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1993,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1994,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1995,2,0,-99,1,1,0,0
811,CAMBODIA,VIETNAMESE,VIE,81103,1996,2,0,-99,1,1,0,-99
811,CAMBODIA,VIETNAMESE,VIE,81103,1997,2,0,-99,1,1,0,-99
811,CAMBODIA,VIETNAMESE,VIE,81103,1998,2,0,-99,1,1,0,-99
811,CAMBODIA,VIETNAMESE,VIE,81103,1999,2,0,-99,1,1,0,-99
811,CAMBODIA,VIETNAMESE,VIE,81103,2000,2,0,-99,1,1,1,-99
811,CAMBODIA,VIETNAMESE,VIE,81103,2001,-99,0,-99,0,1,0,-99
811,CAMBODIA,VIETNAMESE,VIE,81103,2002,-99,0,-99,0,1,0,-99
811,CAMBODIA,VIETNAMESE,VIE,81103,2003,-99,0,-99,1,1,0,-99
812,LAOS,HMONG,HMO,81201,1955,2,2,14,0,0,-99,4
812,LAOS,HMONG,HMO,81201,1956,2,2,14,0,0,-99,4
812,LAOS,HMONG,HMO,81201,1957,2,2,14,0,0,-99,5
812,LAOS,HMONG,HMO,81201,1958,2,2,14,0,0,-99,5
812,LAOS,HMONG,HMO,81201,1959,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1960,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1961,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1962,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1963,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1964,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1965,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1966,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1967,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1968,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1969,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1970,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1971,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1972,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1973,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1974,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1975,2,2,14,0,0,-99,6
812,LAOS,HMONG,HMO,81201,1976,2,2,14,0,0,-99,5
812,LAOS,HMONG,HMO,81201,1977,2,2,14,0,0,-99,4
812,LAOS,HMONG,HMO,81201,1978,2,2,14,0,0,-99,2
812,LAOS,HMONG,HMO,81201,1979,2,2,14,0,0,-99,1
812,LAOS,HMONG,HMO,81201,1980,2,2,14,0,0,-99,0
812,LAOS,HMONG,HMO,81201,1981,2,2,14,0,0,-99,1
812,LAOS,HMONG,HMO,81201,1982,2,2,14,0,0,-99,2
812,LAOS,HMONG,HMO,81201,1983,2,2,14,0,0,-99,2
812,LAOS,HMONG,HMO,81201,1984,2,2,14,0,0,-99,3
812,LAOS,HMONG,HMO,81201,1985,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1986,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1987,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1988,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1989,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1990,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1991,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1992,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1993,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1994,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1995,2,2,14,0,0,4,4
812,LAOS,HMONG,HMO,81201,1996,2,2,14,0,0,4,-99
812,LAOS,HMONG,HMO,81201,1997,2,2,14,0,0,2,-99
812,LAOS,HMONG,HMO,81201,1998,2,2,14,0,0,1,-99
812,LAOS,HMONG,HMO,81201,1999,2,2,14,0,0,1,-99
812,LAOS,HMONG,HMO,81201,2000,2,2,14,0,0,1,-99
812,LAOS,HMONG,HMO,81201,2001,-99,2,-99,0,0,1,-99
812,LAOS,HMONG,HMO,81201,2002,-99,2,-99,0,0,1,-99
812,LAOS,HMONG,HMO,81201,2003,-99,2,-99,0,0,1,-99
816,VIETNAM,CHINESE,CHI,81602,1955,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1956,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1957,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1958,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1959,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1960,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1961,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1962,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1963,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1964,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1965,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1966,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1967,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1968,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1969,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1970,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1971,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1972,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1973,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1974,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1975,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1976,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1977,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1978,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1979,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1980,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1981,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1982,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1983,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1984,2,1,10.5,1,0,-99,0
816,VIETNAM,CHINESE,CHI,81602,1985,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1986,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1987,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1988,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1989,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1990,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1991,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1992,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1993,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1994,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1995,2,1,10.5,1,0,0,0
816,VIETNAM,CHINESE,CHI,81602,1996,2,1,10.5,1,0,0,-99
816,VIETNAM,CHINESE,CHI,81602,1997,2,1,10.5,1,0,0,-99
816,VIETNAM,CHINESE,CHI,81602,1998,2,1,10.5,1,0,0,-99
816,VIETNAM,CHINESE,CHI,81602,1999,2,1,10.5,1,0,0,-99
816,VIETNAM,CHINESE,CHI,81602,2000,2,1,10.5,1,0,0,-99
816,VIETNAM,CHINESE,CHI,81602,2001,-99,1,-99,0,0,0,-99
816,VIETNAM,CHINESE,CHI,81602,2002,-99,1,-99,0,0,0,-99
816,VIETNAM,CHINESE,CHI,81602,2003,-99,1,-99,0,0,0,-99
816,VIETNAM,MONTAGNARDS,MNT,81604,1955,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1956,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1957,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1958,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1959,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1960,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1961,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1962,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1963,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1964,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1965,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1966,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1967,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1968,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1969,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1970,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1971,1,2,-99,1,0,-99,6
816,VIETNAM,MONTAGNARDS,MNT,81604,1972,1,2,-99,1,0,-99,5
816,VIETNAM,MONTAGNARDS,MNT,81604,1973,1,2,-99,1,0,-99,5
816,VIETNAM,MONTAGNARDS,MNT,81604,1974,1,2,-99,1,0,-99,4
816,VIETNAM,MONTAGNARDS,MNT,81604,1975,1,2,-99,1,0,-99,4
816,VIETNAM,MONTAGNARDS,MNT,81604,1976,1,2,-99,1,0,-99,3
816,VIETNAM,MONTAGNARDS,MNT,81604,1977,1,2,-99,1,0,-99,3
816,VIETNAM,MONTAGNARDS,MNT,81604,1978,1,2,-99,1,0,-99,2
816,VIETNAM,MONTAGNARDS,MNT,81604,1979,1,2,-99,1,0,-99,2
816,VIETNAM,MONTAGNARDS,MNT,81604,1980,1,2,-99,1,0,-99,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1981,1,2,-99,1,0,-99,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1982,1,2,-99,1,0,-99,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1983,1,2,-99,1,0,-99,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1984,1,2,-99,1,0,-99,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1985,1,2,-99,1,0,1,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1986,1,2,-99,1,0,1,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1987,1,2,-99,1,0,1,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1988,1,2,-99,1,0,1,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1989,1,2,-99,1,0,1,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1990,1,2,-99,1,0,1,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1991,1,2,-99,1,0,1,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1992,1,2,-99,1,0,0,1
816,VIETNAM,MONTAGNARDS,MNT,81604,1993,1,2,-99,1,0,1,0
816,VIETNAM,MONTAGNARDS,MNT,81604,1994,1,2,-99,1,0,0,0
816,VIETNAM,MONTAGNARDS,MNT,81604,1995,1,2,-99,1,0,0,0
816,VIETNAM,MONTAGNARDS,MNT,81604,1996,1,2,-99,1,0,0,-99
816,VIETNAM,MONTAGNARDS,MNT,81604,1997,1,2,-99,1,0,0,-99
816,VIETNAM,MONTAGNARDS,MNT,81604,1998,1,2,-99,1,0,0,-99
816,VIETNAM,MONTAGNARDS,MNT,81604,1999,1,2,-99,1,0,0,-99
816,VIETNAM,MONTAGNARDS,MNT,81604,2000,1,2,-99,1,0,0,-99
816,VIETNAM,MONTAGNARDS,MNT,81604,2001,-99,2,-99,1,0,0,-99
816,VIETNAM,MONTAGNARDS,MNT,81604,2002,-99,2,-99,0,0,0,-99
816,VIETNAM,MONTAGNARDS,MNT,81604,2003,-99,2,-99,0,0,0,-99
816,VIETNAM,MONTAGNARDS,MNT,81605,1994,1,2,-99,1,0,0,-99
817,SOUTH VIETNAM,CHINESE,CHI,81702,1955,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1956,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1957,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1958,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1959,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1960,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1961,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1962,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1963,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1964,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1965,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1966,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1967,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1968,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1969,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1970,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1971,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1972,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1973,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1974,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,CHINESE,CHI,81702,1975,2,1,10.5,1,0,-99,0
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1955,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1956,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1957,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1958,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1959,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1960,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1961,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1962,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1963,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1964,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1965,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1966,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1967,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1968,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1969,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1970,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1971,1,2,-99,1,0,-99,6
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1972,1,2,-99,1,0,-99,5
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1973,1,2,-99,1,0,-99,5
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1974,1,2,-99,1,0,-99,4
817,SOUTH VIETNAM,MONTAGNARDS,MNT,81704,1975,1,2,-99,1,0,-99,4
820,MALAYSIA,CHINESE,CHI,82001,1960,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1961,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1962,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1963,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1964,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1965,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1966,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1967,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1968,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1969,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1970,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1971,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1972,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1973,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1974,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1975,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1976,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1977,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1978,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1979,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1980,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1981,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1982,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1983,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1984,2,0,12,1,1,-99,0
820,MALAYSIA,CHINESE,CHI,82001,1985,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1986,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1987,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1988,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1989,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1990,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1991,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1992,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1993,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1994,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1995,2,0,12,1,1,0,0
820,MALAYSIA,CHINESE,CHI,82001,1996,2,0,12,1,1,0,-99
820,MALAYSIA,CHINESE,CHI,82001,1997,2,0,12,1,1,0,-99
820,MALAYSIA,CHINESE,CHI,82001,1998,2,0,12,1,1,0,-99
820,MALAYSIA,CHINESE,CHI,82001,1999,2,0,12,1,1,0,-99
820,MALAYSIA,CHINESE,CHI,82001,2000,2,0,12,1,1,0,-99
820,MALAYSIA,CHINESE,CHI,82001,2001,-99,0,-99,1,1,0,-99
820,MALAYSIA,CHINESE,CHI,82001,2002,-99,0,-99,1,1,0,-99
820,MALAYSIA,CHINESE,CHI,82001,2003,-99,0,-99,1,1,0,-99
820,MALAYSIA,DAYAKS,DAY,82002,1960,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1961,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1962,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1963,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1964,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1965,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1966,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1967,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1968,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1969,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1970,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1971,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1972,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1973,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1974,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1975,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1976,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1977,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1978,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1979,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1980,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1981,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1982,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1983,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1984,1,3,14,0,0,-99,0
820,MALAYSIA,DAYAKS,DAY,82002,1985,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1986,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1987,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1988,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1989,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1990,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1991,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1992,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1993,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1994,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1995,1,3,14,0,0,0,0
820,MALAYSIA,DAYAKS,DAY,82002,1996,1,3,14,0,0,0,-99
820,MALAYSIA,DAYAKS,DAY,82002,1997,1,3,14,0,0,0,-99
820,MALAYSIA,DAYAKS,DAY,82002,1998,1,3,14,0,0,0,-99
820,MALAYSIA,DAYAKS,DAY,82002,1999,1,3,14,0,0,0,-99
820,MALAYSIA,DAYAKS,DAY,82002,2000,1,3,14,0,0,0,-99
820,MALAYSIA,DAYAKS,DAY,82002,2001,-99,3,-99,0,0,0,-99
820,MALAYSIA,DAYAKS,DAY,82002,2002,-99,3,-99,0,0,0,-99
820,MALAYSIA,DAYAKS,DAY,82002,2003,-99,3,-99,0,0,0,-99
820,MALAYSIA,EAST INDIANS,EIN,82003,1960,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1961,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1962,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1963,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1964,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1965,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1966,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1967,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1968,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1969,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1970,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1971,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1972,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1973,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1974,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1975,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1976,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1977,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1978,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1979,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1980,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1981,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1982,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1983,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1984,2,1,12,1,1,-99,0
820,MALAYSIA,EAST INDIANS,EIN,82003,1985,2,1,12,1,1,0,0
